Code Postal,Ville,Pièces,Chambres,Superficie,Prix de vente
94700,Maisons-Alfort,3,2,75,425000
94700,Maisons-Alfort,2,1,49,325500
94700,Maisons-Alfort,3,2,68,419000
94700,Maisons-Alfort,5,3,103,550000
94700,Maisons-Alfort,2,1,41,346000
94700,Maisons-Alfort,4,3,90,550000
94700,Maisons-Alfort,4,3,190,1100000
94700,Maisons-Alfort,3,2,61,452000
94700,Maisons-Alfort,4,2,"66,89",399000
94700,Maisons-Alfort,4,3,90,475000
94700,Maisons-Alfort,3,2,"64,5",520000
94700,Maisons-Alfort,4,2,81,379500
94700,Maisons-Alfort,2,1,"43,65",289500
94700,Maisons-Alfort,3,1,"81,23",452000
94700,Maisons-Alfort,5,3,"92,3",775000
94700,Maisons-Alfort,5,3,"86,45",430000
94700,Maisons-Alfort,3,2,64,355000
94700,Maisons-Alfort,3,2,51,278000
94700,Maisons-Alfort,2,1,36,277000
94700,Maisons-Alfort,3,2,"68,55",552000
94700,Maisons-Alfort,4,3,90,450000
94700,Maisons-Alfort,4,3,"83,92",430000
94700,Maisons-Alfort,4,3,84,430000
94700,Maisons-Alfort,4,3,81,565000
94700,Maisons-Alfort,3,2,61,466000
94700,Maisons-Alfort,4,3,80,560000
94700,Maisons-Alfort,2,1,47,282000
94700,Maisons-Alfort,2,1,"51,24",279000
94700,Maisons-Alfort,2,1,29,231000
94700,Maisons-Alfort,4,3,"81,74",459000
94700,Maisons-Alfort,1,,"32,47",195000
94700,Maisons-Alfort,3,2,60,50000
94700,Maisons-Alfort,3,2,70,499000
94700,Maisons-Alfort,3,2,65,467000
94700,Maisons-Alfort,4,3,74,520000
94700,Maisons-Alfort,3,2,43,258000
94700,Maisons-Alfort,3,2,"49,98",239000
94700,Maisons-Alfort,5,3,90,569000
94700,Maisons-Alfort,3,2,"65,5",487500
94700,Maisons-Alfort,2,1,"41,68",265000
94700,Maisons-Alfort,4,3,87,410000
94700,Maisons-Alfort,3,2,61,440000
94700,Maisons-Alfort,2,1,"41,68",265000
94700,Maisons-Alfort,3,2,52,395000
94700,Maisons-Alfort,2,1,29,200000
94700,Maisons-Alfort,3,2,"64,05",319500
94700,Maisons-Alfort,3,2,51,242000
94700,Maisons-Alfort,3,2,51,242000
94700,Maisons-Alfort,3,2,51,242000
94700,Maisons-Alfort,3,2,51,242000
94700,Maisons-Alfort,2,1,39,219900
94700,Maisons-Alfort,4,2,86,549000
94700,Maisons-Alfort,4,3,62,370000
94700,Maisons-Alfort,3,2,"63,15",393300
94700,Maisons-Alfort,2,1,"51,5",174000
94700,Maisons-Alfort,4,3,90,570000
94700,Maisons-Alfort,4,3,73,395000
94700,Maisons-Alfort,2,1,44,289500
94700,Maisons-Alfort,3,2,53,469000
94700,Maisons-Alfort,2,1,"29,18",165000
94700,Maisons-Alfort,3,2,"73,88",399500
94700,Maisons-Alfort,2,1,50,44000
94700,Maisons-Alfort,1,,30,205000
94700,Maisons-Alfort,3,2,74,469000
94700,Maisons-Alfort,1,,33,234000
94700,Maisons-Alfort,3,,60,448000
94700,Maisons-Alfort,3,,62,468000
94700,Maisons-Alfort,3,,66,474000
94700,Maisons-Alfort,3,,61,452000
94700,Maisons-Alfort,3,,62,450000
94700,Maisons-Alfort,1,,32,249000
94700,Maisons-Alfort,1,,21,170000
94700,Maisons-Alfort,3,,65,467000
94700,Maisons-Alfort,3,,65,469000
94700,Maisons-Alfort,2,,48,346000
94700,Maisons-Alfort,3,,"67,98",547000
94700,Maisons-Alfort,3,,"68,55",552000
94700,Maisons-Alfort,3,,"68,55",618000
94700,Maisons-Alfort,1,,19,107645
94700,Maisons-Alfort,2,1,40,240000
94700,Maisons-Alfort,3,2,"55,04",420000
94700,Maisons-Alfort,3,2,56,440750
94700,Maisons-Alfort,3,2,56,440750
94700,Maisons-Alfort,3,2,56,440750
94700,Maisons-Alfort,3,2,56,440750
94700,Maisons-Alfort,3,2,58,334000
94700,Maisons-Alfort,3,2,58,334000
94700,Maisons-Alfort,3,2,58,334000
94700,Maisons-Alfort,3,2,58,334000
94700,Maisons-Alfort,1,,27,189000
94700,Maisons-Alfort,1,,27,189000
94700,Maisons-Alfort,1,,27,189000
94700,Maisons-Alfort,1,,"20,3",140000
94700,Maisons-Alfort,3,2,60,319000
94700,Maisons-Alfort,2,1,43,289500
94700,Maisons-Alfort,5,3,87,435000
94700,Maisons-Alfort,2,1,66,340000
94700,Maisons-Alfort,1,,"32,73",179500
94700,Maisons-Alfort,4,3,75,439000
94700,Maisons-Alfort,3,2,55,359000
94700,Maisons-Alfort,4,4,"72,56",385000
94700,Maisons-Alfort,3,2,55,359000
94700,Maisons-Alfort,2,1,"29,74",203000
94700,Maisons-Alfort,1,,"20,3",127500
94700,Maisons-Alfort,4,3,85,323300
94700,Maisons-Alfort,1,,"17,3",145000
94700,Maisons-Alfort,5,3,"131,39",373000
94700,Maisons-Alfort,3,2,53,297000
94700,Maisons-Alfort,3,2,50,320000
94700,Maisons-Alfort,3,2,69,339000
94700,Maisons-Alfort,4,3,73,520000
94700,Maisons-Alfort,1,,17,81000
94700,Maisons-Alfort,2,1,30,254000
94700,Maisons-Alfort,4,2,60,315000
94700,Maisons-Alfort,4,2,81,535000
94700,Maisons-Alfort,3,2,"85,84",549000
94700,Maisons-Alfort,3,2,63,393000
94700,Maisons-Alfort,2,1,41,229000
94700,Maisons-Alfort,1,,"19,45",107000
94700,Maisons-Alfort,4,2,60,352000
94700,Maisons-Alfort,3,2,68,459000
94700,Maisons-Alfort,3,2,85,429000
94700,Maisons-Alfort,5,3,140,550000
94700,Maisons-Alfort,3,2,51,315000
94700,Maisons-Alfort,3,2,62,320000
94700,Maisons-Alfort,4,2,60,315000
94700,Maisons-Alfort,2,1,35,249000
94700,Maisons-Alfort,2,1,48,269000
94700,Maisons-Alfort,3,2,61,442680
94700,Maisons-Alfort,3,2,67,466000
94700,Maisons-Alfort,1,,"21,27",154000
94700,Maisons-Alfort,1,,"19,85",120000
94700,Maisons-Alfort,3,2,70,520000
94700,Maisons-Alfort,3,2,50,243000
94700,Maisons-Alfort,1,,"21,98",130000
94700,Maisons-Alfort,2,2,63,184000
94700,Maisons-Alfort,3,1,66,355000
94800,Villejuif,3,2,57,238000
94800,Villejuif,3,2,"65,04",385000
94800,Villejuif,3,2,72,346500
94800,Villejuif,1,,18,117000
94800,Villejuif,1,,18,341000
94800,Villejuif,4,3,"78,42",451500
94800,Villejuif,4,3,99,450000
94800,Villejuif,3,2,80,365000
94800,Villejuif,3,2,59,334000
94800,Villejuif,3,2,"75,73",462000
94800,Villejuif,4,,"79,29",504000
94800,Villejuif,3,,"65,02",424000
94800,Villejuif,2,1,"43,56",275000
94800,Villejuif,1,,"19,23",144000
94800,Villejuif,4,,"71,55",420000
94800,Villejuif,5,,"90,65",560000
94800,Villejuif,2,,"42,35",275000
94800,Villejuif,3,,"65,96",415000
94800,Villejuif,2,1,"55,62",355000
94800,Villejuif,3,2,"69,93",265000
94800,Villejuif,3,2,59,335000
94800,Villejuif,2,1,47,245000
94800,Villejuif,2,1,39,263000
94800,Villejuif,4,3,75,330000
94800,Villejuif,3,1,52,290000
94800,Villejuif,2,1,38,259950
94800,Villejuif,3,2,"61,18",378000
94800,Villejuif,1,,25,96151
94800,Villejuif,3,2,"51,23",273000
94800,Villejuif,2,1,"38,9",286500
94800,Villejuif,3,2,"62,99",349500
94800,Villejuif,4,3,"84,5",498000
94800,Villejuif,3,2,"61,45",338200
94800,Villejuif,4,2,"78,14",405000
94800,Villejuif,5,3,83,413400
94800,Villejuif,2,1,43,299000
94800,Villejuif,4,3,"79,25",480100
94800,Villejuif,2,1,40,218000
94800,Villejuif,2,1,"33,26",250000
94800,Villejuif,2,1,"44,5",326000
94800,Villejuif,3,2,"62,5",390000
94800,Villejuif,3,2,"62,5",395000
94800,Villejuif,3,2,65,406000
94800,Villejuif,4,3,94,539000
94800,Villejuif,5,4,"105,5",595000
94800,Villejuif,5,4,113,734000
94800,Villejuif,3,2,"57,1",265000
94800,Villejuif,4,2,"57,47",258000
94800,Villejuif,3,2,57,238000
94800,Villejuif,4,3,90,442000
94800,Villejuif,4,3,94,539000
94800,Villejuif,5,4,"105,5",595000
94800,Villejuif,5,4,113,734000
94800,Villejuif,3,2,"57,1",265000
94800,Villejuif,4,2,"57,47",258000
94800,Villejuif,4,3,"77,46",419900
94800,Villejuif,3,2,57,285000
94800,Villejuif,5,4,99,540000
94800,Villejuif,3,2,"65,75",283000
94800,Villejuif,2,1,"45,15",327000
94800,Villejuif,3,2,73,341000
94800,Villejuif,5,4,"105,69",483000
94800,Villejuif,1,,"15,79",152500
94800,Villejuif,5,4,"98,97",540000
94800,Villejuif,1,,39,189000
94800,Villejuif,4,3,80,429400
94800,Villejuif,2,1,"41,5",310000
94800,Villejuif,2,1,45,334000
94800,Villejuif,2,1,45,340000
94800,Villejuif,3,2,"59,5",400000
94800,Villejuif,3,2,"66,5",426000
94800,Villejuif,3,2,70,447000
94800,Villejuif,4,2,"67,68",381600
94800,Villejuif,3,1,"50,42",292000
94800,Villejuif,4,3,"81,02",475000
94800,Villejuif,3,2,"75,73",462000
94800,Villejuif,5,4,107,612000
94800,Villejuif,5,3,"77,93",399000
94800,Villejuif,5,4,"99,2",571999
94800,Villejuif,2,1,38,189000
94800,Villejuif,4,3,73,415930
94800,Villejuif,5,4,99,540000
94800,Villejuif,4,3,"92,3",530000
94800,Villejuif,4,3,89,376000
94800,Villejuif,3,2,"50,42",292000
94800,Villejuif,4,3,"70,5",395000
94800,Villejuif,4,3,"81,5",457000
94800,Villejuif,4,3,80,483000
94800,Villejuif,5,4,103,606000
94800,Villejuif,1,,"24,53",150000
94800,Villejuif,3,2,70,295000
94800,Villejuif,3,2,70,295000
94800,Villejuif,5,4,108,595000
94800,Villejuif,2,1,"38,66",217000
94800,Villejuif,3,2,62,338200
94800,Villejuif,2,1,46,314000
94800,Villejuif,3,2,60,205000
94800,Villejuif,2,1,"51,72",296000
94800,Villejuif,1,,"30,11",218000
94800,Villejuif,4,3,"79,81",389900
94800,Villejuif,3,2,64,442000
94800,Villejuif,4,3,"79,81",389900
94800,Villejuif,4,3,83,386833
94800,Villejuif,3,2,"61,5",338200
94800,Villejuif,4,3,100,459000
94800,Villejuif,2,,"51,1",323000
94800,Villejuif,4,2,"69,65",248000
94800,Villejuif,3,2,"63,8",368000
94800,Villejuif,3,2,73,356000
94800,Villejuif,2,,"45,17",311000
94800,Villejuif,4,,"82,15",481000
94800,Villejuif,4,3,120,310000
94800,Villejuif,4,3,"83,53",535500
94800,Villejuif,5,4,100,596000
94800,Villejuif,4,3,"60,56",277000
94800,Villejuif,4,3,95,457000
94800,Villejuif,5,4,100,586000
94800,Villejuif,2,,"45,87",314000
94800,Villejuif,5,,"99,22",540000
94800,Villejuif,3,6,"62,23",383000
94800,Villejuif,5,4,100,585000
94800,Villejuif,5,4,100,586000
94800,Villejuif,5,4,99,572000
94800,Villejuif,3,2,56,376000
94800,Villejuif,4,3,79,473000
94800,Villejuif,4,3,89,499000
94800,Villejuif,5,4,99,572000
94800,Villejuif,1,,"34,41",244500
94800,Villejuif,2,,46,368000
94800,Villejuif,4,3,77,467000
94800,Villejuif,2,1,"40,65",292000
94800,Villejuif,3,2,56,375000
94800,Villejuif,3,2,64,404000
94800,Villejuif,3,2,68,294000
94800,Villejuif,4,3,"61,32",297500
94800,Villejuif,4,3,85,498000
94800,Villejuif,3,2,"67,63",310000
94800,Villejuif,3,2,55,376000
94800,Villejuif,4,3,"95,5",594000
94800,Villejuif,2,1,"45,7",311000
94800,Villejuif,3,2,"56,4",305000
94800,Villejuif,3,2,"53,5",360000
94800,Villejuif,4,3,"82,2",520000
94800,Villejuif,4,3,89,498000
94800,Villejuif,4,3,80,477000
94800,Villejuif,3,2,55,360000
94800,Villejuif,1,,"29,5",153854
94800,Villejuif,3,2,65,340000
94800,Villejuif,5,4,100,550000
94800,Villejuif,4,3,80,478000
94800,Villejuif,2,1,"41,54",210000
94800,Villejuif,3,2,"61,4",325000
94800,Villejuif,3,2,"64,9",339000
94800,Villejuif,3,2,65,336000
94800,Villejuif,3,2,"63,5",422000
94800,Villejuif,2,1,45,327000
94800,Villejuif,3,2,73,356000
94800,Villejuif,5,4,102,607000
94800,Villejuif,3,2,63,399000
94800,Villejuif,4,,"75,7",465000
94800,Villejuif,5,4,100,540000
94800,Villejuif,3,2,53,355000
94800,Villejuif,4,3,79,457000
94800,Villejuif,2,1,"39,01",260000
94800,Villejuif,4,3,80,478000
94800,Villejuif,4,3,80,478000
94800,Villejuif,3,2,73,356000
94800,Villejuif,4,3,"87,5",499600
94800,Villejuif,2,,"44,5",213638
94800,Villejuif,3,,"66,5",298038
94800,Villejuif,4,,75,364854
94800,Villejuif,4,3,84,483000
94800,Villejuif,2,1,44,263000
94800,Villejuif,4,,75,354304
94800,Villejuif,3,2,73,356000
94800,Villejuif,1,,"22,03",80791
94800,Villejuif,3,,"59,55",341996
94800,Villejuif,3,,"72,8",338831
94800,Villejuif,1,,39,301763
94800,Villejuif,4,,"76,24",457403
94800,Villejuif,3,,"59,69",329400
94800,Villejuif,3,,"64,52",460777
94800,Villejuif,3,,"61,71",384700
94800,Villejuif,4,,"79,95",491500
94800,Villejuif,2,,"51,85",311600
94800,Villejuif,3,,"67,45",455204
94800,Villejuif,4,,"92,6",499000
94800,Villejuif,4,,"87,61",520600
94800,Villejuif,4,,"81,46",468700
94800,Villejuif,4,,"76,41",486500
94800,Villejuif,3,,"79,98",521289
94800,Villejuif,1,,22,80791
94800,Villejuif,4,,"79,25",476300
94800,Villejuif,4,,"79,25",457600
94800,Villejuif,3,,"61,71",339500
94800,Villejuif,3,,"65,49",371600
94800,Villejuif,3,,"65,89",373500
94800,Villejuif,3,,"62,8",366000
94800,Villejuif,3,,"65,49",361000
94800,Villejuif,4,,"79,25",480100
94800,Villejuif,4,,"78,96",485500
94800,Villejuif,4,,"86,32",491000
94800,Villejuif,3,,"61,45",338200
94800,Villejuif,3,,"64,9",351000
94800,Villejuif,3,,"65,89",360500
94800,Villejuif,1,,16,125000
94800,Villejuif,2,1,"37,6",270000
94800,Villejuif,5,3,101,464000
94800,Villejuif,4,3,"65,63",305000
94800,Villejuif,2,1,44,280000
94800,Villejuif,6,4,105,483000
94800,Villejuif,4,2,85,425000
94800,Villejuif,1,,19,110000
94800,Villejuif,3,2,64,421000
94800,Villejuif,4,2,"85,6",423000
94800,Villejuif,5,4,108,595000
94800,Villejuif,5,4,100,586000
94800,Villejuif,5,4,"90,14",459000
94800,Villejuif,2,1,"38,66",220000
94800,Villejuif,4,3,"71,4",378000
94800,Villejuif,4,3,76,329000
94800,Villejuif,6,4,106,474000
94800,Villejuif,3,2,"75,22",319000
94800,Villejuif,4,3,80,478000
94800,Villejuif,2,1,45,311000
94800,Villejuif,3,2,50,255000
94800,Villejuif,3,2,60,385000
94800,Villejuif,2,1,39,263000
94800,Villejuif,3,2,66,262000
94800,Villejuif,3,2,"63,5",412000
94800,Villejuif,3,2,"57,1",265000
94800,Villejuif,3,2,"62,65",345600
94800,Villejuif,3,2,62,315000
94800,Villejuif,1,,24,168500
94800,Villejuif,1,,35,179000
94800,Villejuif,3,2,65,422000
94800,Villejuif,5,4,104,637000
94800,Villejuif,1,,"30,14",198000
94800,Villejuif,3,2,72,269900
94800,Villejuif,3,2,56,376000
94800,Villejuif,2,1,"38,66",266000
94800,Villejuif,1,,27,197000
94800,Villejuif,4,,69,411000
94800,Villejuif,3,3,60,340000
94800,Villejuif,2,,"39,5",293000
94800,Villejuif,3,,51,344000
94800,Villejuif,4,,"70,5",395000
94800,Villejuif,5,,98,570000
94800,Villejuif,5,,103,606000
94800,Villejuif,1,,29,200000
94800,Villejuif,3,2,"65,5",300675
94800,Villejuif,2,1,34,230000
94800,Villejuif,4,3,"95,5",594000
94800,Villejuif,4,,80,467000
94800,Villejuif,3,,60,370000
94800,Villejuif,2,,"45,1",313592
94800,Villejuif,1,,18,109000
94880,Noiseau,2,1,"46,7",235000
94880,Noiseau,4,2,"77,28",274000
94880,Noiseau,3,2,59,244000
94880,Noiseau,3,2,64,259000
94880,Noiseau,4,2,78,269000
94880,Noiseau,4,3,91,284000
94880,Noiseau,2,1,47,232000
94880,Noiseau,2,1,47,227000
94880,Noiseau,3,2,63,243000
94880,Noiseau,2,1,44,159000
94880,Noiseau,3,2,"64,9",262000
94880,Noiseau,4,2,77,268000
94880,Noiseau,3,,"56,08",252000
94880,Noiseau,2,,"39,06",189000
78000,Versailles,4,1,"106,49",795000
78000,Versailles,4,3,80,483000
78000,Versailles,6,4,103,762200
78000,Versailles,4,3,111,720000
78000,Versailles,3,2,"87,12",425750
78000,Versailles,6,4,"122,54",942000
78000,Versailles,6,4,"93,33",545000
78000,Versailles,4,2,65,299000
78000,Versailles,5,4,140,1085000
78000,Versailles,2,,37,173000
78000,Versailles,3,2,"63,75",449000
78000,Versailles,4,2,92,890000
78000,Versailles,4,3,91,635000
78000,Versailles,5,3,110,1196000
78000,Versailles,4,2,84,575000
78000,Versailles,5,4,100,870000
78000,Versailles,5,4,134,1095000
78000,Versailles,2,1,"55,27",364000
78000,Versailles,4,3,94,748000
78000,Versailles,2,1,40,273000
78000,Versailles,4,2,79,549500
78000,Versailles,4,3,80,730000
78000,Versailles,2,,36,250000
78000,Versailles,4,2,59,650000
78000,Versailles,3,1,61,499000
78000,Versailles,5,4,96,740000
78000,Versailles,4,3,"76,03",367500
78000,Versailles,3,2,"69,05",478000
78000,Versailles,2,1,63,583000
78000,Versailles,7,4,147,1150000
78000,Versailles,4,2,100,890000
78000,Versailles,3,2,54,545000
78000,Versailles,4,3,65,425000
78000,Versailles,2,1,53,320000
78000,Versailles,5,4,96,740000
78000,Versailles,7,4,175,1348000
78000,Versailles,3,,39,190000
78000,Versailles,3,2,75,595000
78000,Versailles,6,3,"115,59",870000
78000,Versailles,4,2,"80,83",509600
78000,Versailles,3,2,70,520000
78000,Versailles,3,2,70,599000
78000,Versailles,3,2,"70,45",398000
78000,Versailles,2,1,38,330000
78000,Versailles,2,1,"46,29",273000
78000,Versailles,1,,17,138000
78000,Versailles,2,1,65,624000
78000,Versailles,4,2,"66,8",335000
78000,Versailles,2,1,"46,03",360000
78000,Versailles,3,,68,194000
78000,Versailles,2,1,55,271900
78000,Versailles,3,1,"58,5",426000
78000,Versailles,5,3,"113,61",890000
78000,Versailles,2,1,"33,5",168600
78000,Versailles,2,1,"55,25",375000
78000,Versailles,1,,"34,96",220500
78000,Versailles,5,3,93,599500
78000,Versailles,6,4,150,1090000
78000,Versailles,4,3,"111,3",720000
78000,Versailles,3,2,71,595000
78000,Versailles,4,2,"67,67",329130
78000,Versailles,3,2,65,549000
78000,Versailles,5,4,111,924000
78000,Versailles,3,,39,190000
78000,Versailles,5,4,"122,69",900000
78000,Versailles,6,4,253,1850000
78000,Versailles,3,2,57,415000
78000,Versailles,3,2,63,397000
78000,Versailles,5,4,129,1100000
78000,Versailles,4,3,107,945000
78000,Versailles,4,2,98,598000
78000,Versailles,8,4,253,1850000
78000,Versailles,8,6,212,1395000
78000,Versailles,3,2,"67,4",489000
78000,Versailles,7,6,212,1475000
78000,Versailles,2,1,"33,85",320000
78000,Versailles,3,,68,194000
78000,Versailles,3,2,67,550000
78000,Versailles,4,3,"96,23",750000
78000,Versailles,5,3,"109,5",919000
78000,Versailles,2,1,"37,9",329000
78000,Versailles,5,4,"100,06",550000
78000,Versailles,1,,"40,55",339900
78000,Versailles,3,2,"58,19",450000
78000,Versailles,5,4,"131,85",985000
78000,Versailles,7,5,176,1610000
78000,Versailles,4,2,101,520000
78000,Versailles,5,2,111,800000
78000,Versailles,3,2,"62,5",488000
78000,Versailles,3,2,94,790000
78000,Versailles,3,,68,194000
78000,Versailles,5,3,112,599000
78000,Versailles,4,3,112,655000
78000,Versailles,3,2,66,445000
78000,Versailles,5,4,117,1120000
78000,Versailles,5,3,"111,45",1190000
78000,Versailles,7,3,192,1650000
78000,Versailles,1,,20,220000
78000,Versailles,3,2,53,398000
78000,Versailles,7,6,154,1095000
78000,Versailles,4,3,104,880000
78000,Versailles,6,4,"111,55",945000
78000,Versailles,2,1,35,277000
78000,Versailles,3,,39,190000
78000,Versailles,3,2,66,479000
78000,Versailles,3,1,127,550000
78000,Versailles,3,2,72,495000
78000,Versailles,4,3,91,495000
78000,Versailles,3,2,71,433000
78000,Versailles,1,,20,220000
78000,Versailles,4,3,86,575000
78000,Versailles,5,3,"140,89",1190000
78000,Versailles,5,3,145,1560000
78000,Versailles,4,2,"75,06",620000
78000,Versailles,5,4,111,924000
78000,Versailles,3,2,"56,21",295000
78000,Versailles,3,2,109,555000
78000,Versailles,3,,39,190000
78000,Versailles,4,2,"98,24",848000
78000,Versailles,5,3,"116,05",1050000
78000,Versailles,3,2,65,562000
78000,Versailles,4,3,"85,7",771000
78000,Versailles,4,3,"82,3",707000
78000,Versailles,4,3,"81,4",717000
78000,Versailles,4,3,"82,3",717000
78000,Versailles,3,2,65,560000
78000,Versailles,3,2,"71,4",681000
78000,Versailles,4,3,"78,4",704000
78000,Versailles,4,3,"81,2",703000
78000,Versailles,4,3,"81,4",707000
78000,Versailles,2,,36,250000
78000,Versailles,4,3,"88,6",793000
78000,Versailles,5,3,"115,9",1050000
78000,Versailles,3,2,"64,7",564000
78000,Versailles,3,2,"64,7",562000
78000,Versailles,3,2,65,570000
78000,Versailles,4,3,"81,4",699000
78000,Versailles,4,3,110,695000
78000,Versailles,4,3,110,695000
78000,Versailles,5,4,"139,8",1098000
78000,Versailles,2,1,"32,7",315000
78000,Versailles,2,1,27,280000
78000,Versailles,5,3,117,535600
78000,Versailles,5,4,111,924000
78000,Versailles,3,,39,190000
78000,Versailles,1,,32,80000
78000,Versailles,1,,"43,09",255000
78000,Versailles,7,5,162,948000
78000,Versailles,3,2,58,350000
78000,Versailles,5,4,"102,64",630000
78000,Versailles,5,2,110,842400
78000,Versailles,3,2,"58,03",305000
78000,Versailles,7,4,226,1795000
78000,Versailles,3,1,"51,55",388500
78000,Versailles,3,2,"57,52",288750
78000,Versailles,5,3,"110,8",688000
78000,Versailles,3,2,78,550000
78000,Versailles,3,,68,194000
78000,Versailles,4,3,81,707000
78000,Versailles,3,2,65,564000
78000,Versailles,1,,35,295000
78000,Versailles,3,2,"87,3",966900
78000,Versailles,3,2,"87,3",966900
78000,Versailles,3,2,58,350000
78000,Versailles,3,2,60,235000
78000,Versailles,3,2,"81,35",575000
78000,Versailles,4,3,92,619000
78000,Versailles,5,4,110,825000
78000,Versailles,8,6,212,1475000
78000,Versailles,2,1,35,338000
78000,Versailles,2,1,"35,23",275000
78000,Versailles,3,,57,173000
78000,Versailles,7,4,138,1150000
78000,Versailles,4,3,"85,8",771000
78000,Versailles,4,3,92,399000
78000,Versailles,3,2,58,480000
78000,Versailles,6,4,155,1360000
78000,Versailles,3,2,58,430000
78000,Versailles,4,3,105,865000
78000,Versailles,5,3,124,980000
78000,Versailles,4,3,92,991200
78000,Versailles,8,5,172,1400000
78000,Versailles,3,2,59,813360
78000,Versailles,5,3,"104,03",618000
78000,Versailles,2,,37,173000
78000,Versailles,2,1,59,345000
78000,Versailles,6,4,125,974000
78000,Versailles,5,3,"82,93",543000
78000,Versailles,6,5,117,1080000
78000,Versailles,3,2,58,430000
78000,Versailles,4,3,105,865000
78000,Versailles,4,3,97,821000
78000,Versailles,6,4,123,940000
78000,Versailles,4,3,92,991200
78000,Versailles,8,5,172,1400000
78000,Versailles,1,,35,295000
78000,Versailles,4,3,82,707000
78000,Versailles,2,1,"52,26",290000
78000,Versailles,2,,36,250000
78000,Versailles,3,2,53,475000
78000,Versailles,5,3,90,795000
78000,Versailles,16,7,315,1930000
78000,Versailles,3,2,65,479000
78000,Versailles,3,1,"112,91",770000
78000,Versailles,4,2,92,890000
78000,Versailles,1,,32,218400
78000,Versailles,4,3,75,627000
78000,Versailles,5,3,120,895000
78000,Versailles,6,4,"226,68",1795000
78000,Versailles,5,4,"115,9",1050000
78000,Versailles,5,4,100,870000
78000,Versailles,3,,39,190000
78000,Versailles,5,4,134,1095000
78000,Versailles,5,4,96,740000
78000,Versailles,5,4,115,990000
78000,Versailles,4,3,84,739000
78000,Versailles,5,3,"113,61",890000
78000,Versailles,5,3,112,850000
78000,Versailles,1,,"16,23",120000
78000,Versailles,3,2,"76,1",530000
78000,Versailles,2,1,"53,51",395000
78000,Versailles,3,2,"87,12",425000
78000,Versailles,2,1,39,315000
78000,Versailles,4,3,"78,4",704000
78000,Versailles,7,5,"127,07",1050000
78000,Versailles,1,,32,148000
78000,Versailles,2,1,40,338000
78000,Versailles,3,2,71,598000
78000,Versailles,2,1,43,335000
78000,Versailles,2,1,"44,42",625640
78000,Versailles,3,2,65,400000
78000,Versailles,3,1,"49,6",429000
78000,Versailles,4,2,73,549000
78000,Versailles,3,2,"84,51",545000
78000,Versailles,3,2,66,263000
78000,Versailles,3,2,"73,3",389000
78000,Versailles,2,1,45,365000
78000,Versailles,5,4,108,830000
78000,Versailles,2,,36,250000
78000,Versailles,4,3,85,349800
